,accuracy
2790,0.13333333333333333
2791,0.09666666666666666
2792,0.11666666666666667
2793,0.12
2794,0.13
2795,0.12666666666666668
2796,0.12333333333333334
2797,0.10666666666666667
2798,0.12333333333333334
2799,0.11
2800,0.12666666666666668
2801,0.13
2802,0.12333333333333334
2803,0.12333333333333334
2804,0.10333333333333333
2805,0.12
2806,0.11
2807,0.13666666666666666
2808,0.11333333333333333
2809,0.10666666666666667
2810,0.11
2811,0.09
2812,0.07666666666666666
2813,0.09333333333333334
2814,0.05333333333333334
2815,0.08333333333333333
2816,0.09
2817,0.08666666666666667
2818,0.1
2819,0.11333333333333333
2820,0.10666666666666667
2821,0.09333333333333334
2822,0.11
2823,0.12
2824,0.12666666666666668
2825,0.14
2826,0.12333333333333334
2827,0.12
2828,0.10666666666666667
2829,0.10333333333333333
2830,0.11666666666666667
2831,0.10333333333333333
2832,0.12
2833,0.12666666666666668
2834,0.10333333333333333
2835,0.09666666666666666
2836,0.08666666666666667
2837,0.11666666666666667
2838,0.12333333333333334
2839,0.11666666666666667
2840,0.12333333333333334
2841,0.11333333333333333
2842,0.13333333333333333
2843,0.10333333333333333
2844,0.11333333333333333
2845,0.11333333333333333
2846,0.09666666666666666
2847,0.08333333333333333
2848,0.08
2849,0.07
2850,0.09333333333333334
2851,0.11
2852,0.11333333333333333
2853,0.11
2854,0.12333333333333334
2855,0.13333333333333333
2856,0.10666666666666667
2857,0.10666666666666667
2858,0.13
2859,0.12666666666666668
2860,0.10666666666666667
2861,0.13
2862,0.13333333333333333
2863,0.11666666666666667
2864,0.11
2865,0.10666666666666667
2866,0.12
2867,0.12
2868,0.1
2869,0.09333333333333334
2870,0.1
2871,0.09333333333333334
2872,0.12666666666666668
2873,0.11333333333333333
2874,0.10333333333333333
2875,0.11
2876,0.11
2877,0.13
2878,0.11666666666666667
2879,0.12
2880,0.11333333333333333
2881,0.11
2882,0.11
2883,0.10333333333333333
2884,0.13
2885,0.11666666666666667
2886,0.11333333333333333
2887,0.10333333333333333
2888,0.1
2889,0.11666666666666667
2890,0.12333333333333334
2891,0.10333333333333333
2892,0.10666666666666667
2893,0.10333333333333333
2894,0.11
2895,0.11666666666666667
2896,0.12666666666666668
2897,0.13
2898,0.11
2899,0.11
2900,0.11333333333333333
2901,0.12333333333333334
2902,0.12666666666666668
2903,0.11333333333333333
2904,0.08666666666666667
2905,0.13333333333333333
2906,0.12
2907,0.10666666666666667
2908,0.1
2909,0.12333333333333334
2910,0.11
2911,0.10666666666666667
2912,0.12
2913,0.11
2914,0.10333333333333333
2915,0.1
2916,0.08
2917,0.10333333333333333
2918,0.11666666666666667
2919,0.14333333333333334
2920,0.12
2921,0.13
2922,0.11333333333333333
2923,0.10333333333333333
2924,0.12
2925,0.11666666666666667
2926,0.12
2927,0.13333333333333333
2928,0.07333333333333333
2929,0.12333333333333334
2930,0.10333333333333333
2931,0.10666666666666667
2932,0.13
2933,0.11333333333333333
2934,0.13333333333333333
2935,0.12333333333333334
2936,0.11
2937,0.10666666666666667
2938,0.11
2939,0.09333333333333334
2940,0.11333333333333333
2941,0.11333333333333333
2942,0.09333333333333334
2943,0.11666666666666667
2944,0.13
2945,0.12666666666666668
2946,0.11
2947,0.11666666666666667
2948,0.11333333333333333
2949,0.11
2950,0.09333333333333334
2951,0.12333333333333334
2952,0.12
2953,0.11333333333333333
2954,0.11333333333333333
2955,0.12333333333333334
2956,0.13333333333333333
2957,0.11666666666666667
2958,0.12
2959,0.11666666666666667
2960,0.12666666666666668
2961,0.12
2962,0.12
2963,0.10333333333333333
2964,0.11333333333333333
2965,0.11333333333333333
2966,0.11666666666666667
2967,0.11333333333333333
2968,0.11333333333333333
2969,0.11
2970,0.12
2971,0.12
2972,0.10666666666666667
2973,0.1
2974,0.09333333333333334
2975,0.09666666666666666
2976,0.11
2977,0.13
2978,0.11333333333333333
2979,0.12333333333333334
2980,0.09333333333333334
2981,0.1
2982,0.13
2983,0.12333333333333334
2984,0.12333333333333334
2985,0.11333333333333333
2986,0.12333333333333334
2987,0.10333333333333333
2988,0.08666666666666667
2989,0.09333333333333334
2990,0.11333333333333333
2991,0.12666666666666668
2992,0.10333333333333333
2993,0.11
2994,0.12
2995,0.11
2996,0.11333333333333333
2997,0.10333333333333333
2998,0.11
2999,0.11333333333333333
3000,0.10666666666666667
3001,0.11
3002,0.13
3003,0.12
3004,0.08666666666666667
3005,0.11
3006,0.12333333333333334
3007,0.13
3008,0.11
3009,0.10333333333333333
3010,0.1
3011,0.09333333333333334
3012,0.10333333333333333
3013,0.13333333333333333
3014,0.13
3015,0.09333333333333334
3016,0.10666666666666667
3017,0.13333333333333333
3018,0.11666666666666667
3019,0.13
3020,0.11
3021,0.12
3022,0.09666666666666666
3023,0.11666666666666667
3024,0.11
3025,0.12
3026,0.12333333333333334
3027,0.12666666666666668
3028,0.12
3029,0.11
3030,0.12666666666666668
3031,0.12666666666666668
3032,0.10666666666666667
3033,0.11333333333333333
3034,0.11
3035,0.10333333333333333
3036,0.13
3037,0.12666666666666668
3038,0.12333333333333334
3039,0.11666666666666667
3040,0.1
3041,0.09666666666666666
3042,0.09666666666666666
3043,0.11
3044,0.10666666666666667
3045,0.09666666666666666
3046,0.11
3047,0.10333333333333333
3048,0.11
3049,0.10333333333333333
3050,0.14333333333333334
3051,0.11666666666666667
3052,0.12333333333333334
3053,0.11666666666666667
3054,0.13
3055,0.11333333333333333
3056,0.09
3057,0.09333333333333334
3058,0.11666666666666667
3059,0.11333333333333333
3060,0.11666666666666667
3061,0.13
3062,0.12
3063,0.12333333333333334
3064,0.10666666666666667
3065,0.11666666666666667
3066,0.11333333333333333
3067,0.10666666666666667
3068,0.11333333333333333
3069,0.11
3070,0.09666666666666666
3071,0.10333333333333333
3072,0.11666666666666667
3073,0.11
3074,0.11666666666666667
3075,0.11666666666666667
3076,0.10333333333333333
3077,0.11
3078,0.12
3079,0.11333333333333333
3080,0.11666666666666667
3081,0.11666666666666667
3082,0.09666666666666666
3083,0.10666666666666667
3084,0.10666666666666667
3085,0.13666666666666666
3086,0.10333333333333333
3087,0.09333333333333334
3088,0.09666666666666666
3089,0.11666666666666667
3090,0.13
3091,0.09
3092,0.11333333333333333
3093,0.12
3094,0.12333333333333334
3095,0.12333333333333334
3096,0.12
3097,0.10666666666666667
3098,0.12666666666666668
3099,0.11333333333333333
3100,0.13
3101,0.13666666666666666
3102,0.12333333333333334
3103,0.12
3104,0.11
3105,0.12666666666666668
3106,0.10666666666666667
3107,0.13333333333333333
3108,0.10666666666666667
3109,0.1
3110,0.11333333333333333
3111,0.11666666666666667
3112,0.08666666666666667
3113,0.11666666666666667
3114,0.11666666666666667
3115,0.13
3116,0.12
3117,0.12333333333333334
3118,0.11666666666666667
3119,0.12
3120,0.12333333333333334
3121,0.1
3122,0.11666666666666667
3123,0.12
3124,0.11666666666666667
3125,0.13333333333333333
3126,0.12666666666666668
3127,0.12333333333333334
3128,0.10666666666666667
3129,0.10666666666666667
3130,0.12666666666666668
3131,0.10666666666666667
3132,0.12333333333333334
3133,0.13333333333333333
3134,0.10666666666666667
3135,0.1
3136,0.09666666666666666
3137,0.12
3138,0.12
3139,0.12
3140,0.12666666666666668
3141,0.11666666666666667
3142,0.13333333333333333
3143,0.10666666666666667
3144,0.12
3145,0.12333333333333334
3146,0.10333333333333333
3147,0.08
3148,0.08333333333333333
3149,0.08
3150,0.10333333333333333
3151,0.1
3152,0.09333333333333334
3153,0.12
3154,0.12666666666666668
3155,0.13
3156,0.10333333333333333
3157,0.10333333333333333
3158,0.11666666666666667
3159,0.13
3160,0.10333333333333333
3161,0.13
3162,0.13
3163,0.11666666666666667
3164,0.10666666666666667
3165,0.11333333333333333
3166,0.13
3167,0.12
3168,0.12
3169,0.10666666666666667
3170,0.10333333333333333
3171,0.09666666666666666
3172,0.12
3173,0.11
3174,0.1
3175,0.11333333333333333
3176,0.11
3177,0.12666666666666668
3178,0.12333333333333334
3179,0.12666666666666668
3180,0.11333333333333333
3181,0.10333333333333333
3182,0.10333333333333333
3183,0.12
3184,0.14
3185,0.11333333333333333
3186,0.12333333333333334
3187,0.10666666666666667
3188,0.11
3189,0.11333333333333333
3190,0.13666666666666666
3191,0.10666666666666667
3192,0.11333333333333333
3193,0.1
3194,0.11
3195,0.11
3196,0.12666666666666668
3197,0.13
3198,0.11
3199,0.12333333333333334
3200,0.11333333333333333
3201,0.12666666666666668
3202,0.14
3203,0.11666666666666667
3204,0.1
3205,0.12
3206,0.13666666666666666
3207,0.12333333333333334
3208,0.12
3209,0.13666666666666666
3210,0.13333333333333333
3211,0.09666666666666666
3212,0.11333333333333333
3213,0.10333333333333333
3214,0.09666666666666666
3215,0.10333333333333333
3216,0.09
3217,0.10333333333333333
3218,0.13333333333333333
3219,0.12666666666666668
3220,0.12
3221,0.13
3222,0.13
3223,0.11
3224,0.11666666666666667
3225,0.12333333333333334
3226,0.11333333333333333
3227,0.13666666666666666
3228,0.09333333333333334
3229,0.11666666666666667
3230,0.11333333333333333
3231,0.11333333333333333
3232,0.13
3233,0.1
3234,0.13
3235,0.11666666666666667
3236,0.11
3237,0.11666666666666667
3238,0.10333333333333333
3239,0.09666666666666666
3240,0.12666666666666668
3241,0.12
3242,0.10333333333333333
3243,0.12
3244,0.13333333333333333
3245,0.12333333333333334
3246,0.11333333333333333
3247,0.12
3248,0.11
3249,0.12
3250,0.1
3251,0.12
3252,0.12
3253,0.10666666666666667
3254,0.11333333333333333
3255,0.12666666666666668
3256,0.13
3257,0.12
3258,0.11333333333333333
3259,0.12
3260,0.12333333333333334
3261,0.11333333333333333
3262,0.11666666666666667
3263,0.10666666666666667
3264,0.11333333333333333
3265,0.11666666666666667
3266,0.12666666666666668
3267,0.11333333333333333
3268,0.10666666666666667
3269,0.11333333333333333
3270,0.12333333333333334
3271,0.12333333333333334
3272,0.10333333333333333
3273,0.10666666666666667
3274,0.08666666666666667
3275,0.09333333333333334
3276,0.10666666666666667
3277,0.12666666666666668
3278,0.11333333333333333
3279,0.12666666666666668
3280,0.11
3281,0.11333333333333333
3282,0.13666666666666666
3283,0.12
3284,0.12333333333333334
3285,0.11666666666666667
3286,0.12
3287,0.10333333333333333
3288,0.09
3289,0.09333333333333334
3290,0.11333333333333333
3291,0.12666666666666668
3292,0.1
3293,0.12
3294,0.11666666666666667
3295,0.11
3296,0.11666666666666667
3297,0.11
3298,0.11
3299,0.10666666666666667
3300,0.09666666666666666
3301,0.10333333333333333
3302,0.13
3303,0.13
3304,0.09333333333333334
3305,0.12
3306,0.12333333333333334
3307,0.12666666666666668
3308,0.10666666666666667
3309,0.10333333333333333
3310,0.09666666666666666
3311,0.10333333333333333
3312,0.11
3313,0.13333333333333333
3314,0.13333333333333333
3315,0.10333333333333333
3316,0.11666666666666667
3317,0.13666666666666666
3318,0.12333333333333334
3319,0.12333333333333334
3320,0.10666666666666667
3321,0.11333333333333333
3322,0.10666666666666667
3323,0.11666666666666667
3324,0.10666666666666667
3325,0.12333333333333334
3326,0.12333333333333334
3327,0.12666666666666668
3328,0.13333333333333333
3329,0.11666666666666667
3330,0.13666666666666666
3331,0.12333333333333334
3332,0.10666666666666667
3333,0.12
3334,0.1
3335,0.10666666666666667
3336,0.14
3337,0.13666666666666666
3338,0.13333333333333333
3339,0.11
3340,0.10333333333333333
3341,0.09666666666666666
3342,0.09666666666666666
3343,0.11
3344,0.10666666666666667
3345,0.11
3346,0.12
3347,0.10333333333333333
3348,0.11
3349,0.10666666666666667
3350,0.14333333333333334
3351,0.10666666666666667
3352,0.10666666666666667
3353,0.11333333333333333
3354,0.13
3355,0.11
3356,0.09
3357,0.08333333333333333
3358,0.12
3359,0.11666666666666667
3360,0.11333333333333333
3361,0.13666666666666666
3362,0.12333333333333334
3363,0.13
3364,0.11333333333333333
3365,0.11666666666666667
3366,0.11333333333333333
3367,0.11
3368,0.11666666666666667
3369,0.10333333333333333
3370,0.09
3371,0.10333333333333333
3372,0.11666666666666667
3373,0.11
3374,0.12666666666666668
3375,0.11666666666666667
3376,0.10666666666666667
3377,0.09666666666666666
3378,0.12333333333333334
3379,0.12333333333333334
3380,0.11
3381,0.12666666666666668
3382,0.10666666666666667
3383,0.10333333333333333
3384,0.11666666666666667
3385,0.14
3386,0.10666666666666667
3387,0.09333333333333334
3388,0.09666666666666666
3389,0.12666666666666668
3390,0.13666666666666666
3391,0.10666666666666667
3392,0.11666666666666667
3393,0.12333333333333334
3394,0.12333333333333334
3395,0.12333333333333334
3396,0.12
3397,0.10333333333333333
3398,0.12
3399,0.11666666666666667
3400,0.12666666666666668
3401,0.12666666666666668
3402,0.13333333333333333
3403,0.12333333333333334
3404,0.12
3405,0.11
3406,0.11333333333333333
3407,0.13333333333333333
3408,0.10666666666666667
3409,0.1
3410,0.12666666666666668
3411,0.12
3412,0.10333333333333333
3413,0.12333333333333334
3414,0.12
3415,0.13333333333333333
3416,0.12
3417,0.12333333333333334
3418,0.11666666666666667
3419,0.11666666666666667
3420,0.13
3421,0.10333333333333333
3422,0.12
3423,0.12
3424,0.12
3425,0.13
3426,0.13
3427,0.12
3428,0.10666666666666667
3429,0.11333333333333333
3430,0.12333333333333334
3431,0.12
3432,0.12333333333333334
3433,0.13666666666666666
3434,0.11
3435,0.11666666666666667
3436,0.11333333333333333
3437,0.12
3438,0.12333333333333334
3439,0.12666666666666668
3440,0.12666666666666668
3441,0.12
3442,0.13
3443,0.10333333333333333
3444,0.12
3445,0.12333333333333334
3446,0.11333333333333333
3447,0.09
3448,0.08666666666666667
3449,0.08
3450,0.08666666666666667
3451,0.09666666666666666
3452,0.08666666666666667
3453,0.12333333333333334
3454,0.13
3455,0.13
3456,0.10666666666666667
3457,0.10666666666666667
3458,0.12333333333333334
3459,0.13666666666666666
3460,0.10666666666666667
3461,0.12666666666666668
3462,0.11666666666666667
3463,0.12666666666666668
3464,0.11
3465,0.12
3466,0.12666666666666668
3467,0.11666666666666667
3468,0.12
3469,0.11333333333333333
3470,0.10333333333333333
3471,0.10333333333333333
3472,0.12666666666666668
3473,0.11333333333333333
3474,0.09666666666666666
3475,0.10333333333333333
3476,0.1
3477,0.13
3478,0.11666666666666667
3479,0.13
3480,0.12
3481,0.11333333333333333
3482,0.11
3483,0.11666666666666667
3484,0.13666666666666666
3485,0.11333333333333333
3486,0.12333333333333334
3487,0.10666666666666667
3488,0.10666666666666667
3489,0.10666666666666667
3490,0.13
3491,0.1
3492,0.11333333333333333
3493,0.10333333333333333
3494,0.11
3495,0.12666666666666668
3496,0.12333333333333334
3497,0.13
3498,0.12666666666666668
3499,0.13
3500,0.11333333333333333
3501,0.13
3502,0.14666666666666667
3503,0.11666666666666667
3504,0.10666666666666667
3505,0.12
3506,0.12666666666666668
3507,0.11666666666666667
3508,0.12333333333333334
3509,0.13333333333333333
3510,0.12
3511,0.11
3512,0.12
3513,0.11666666666666667
3514,0.09666666666666666
3515,0.11333333333333333
3516,0.09333333333333334
3517,0.11
3518,0.12333333333333334
3519,0.13333333333333333
3520,0.13666666666666666
3521,0.12666666666666668
3522,0.12666666666666668
3523,0.11
3524,0.11333333333333333
3525,0.12666666666666668
3526,0.11
3527,0.13333333333333333
3528,0.08666666666666667
3529,0.11666666666666667
3530,0.11
3531,0.11333333333333333
3532,0.12
3533,0.10666666666666667
3534,0.12333333333333334
3535,0.13
3536,0.12
3537,0.13333333333333333
3538,0.09666666666666666
3539,0.09333333333333334
3540,0.12333333333333334
3541,0.12333333333333334
3542,0.10333333333333333
3543,0.11666666666666667
3544,0.12666666666666668
3545,0.12
3546,0.11333333333333333
3547,0.10333333333333333
3548,0.10333333333333333
3549,0.09666666666666666
3550,0.08666666666666667
3551,0.13
3552,0.12
3553,0.10666666666666667
3554,0.10666666666666667
3555,0.12333333333333334
3556,0.13666666666666666
3557,0.13333333333333333
3558,0.13333333333333333
3559,0.12
3560,0.12666666666666668
3561,0.12333333333333334
3562,0.11666666666666667
3563,0.1
3564,0.11333333333333333
3565,0.11
3566,0.12666666666666668
3567,0.11333333333333333
3568,0.11666666666666667
3569,0.12
3570,0.13
3571,0.13
3572,0.10666666666666667
3573,0.10333333333333333
3574,0.1
3575,0.09666666666666666
3576,0.11
3577,0.12333333333333334
3578,0.10666666666666667
3579,0.13
3580,0.09666666666666666
3581,0.10333333333333333
3582,0.13666666666666666
3583,0.13
3584,0.13666666666666666
3585,0.11666666666666667
3586,0.11666666666666667
3587,0.10666666666666667
3588,0.08666666666666667
3589,0.10333333333333333
3590,0.10333333333333333
3591,0.11666666666666667
3592,0.10333333333333333
3593,0.12
3594,0.11333333333333333
3595,0.12
3596,0.11333333333333333
3597,0.13
3598,0.12
3599,0.13
3600,0.10333333333333333
3601,0.12333333333333334
3602,0.13
3603,0.10666666666666667
3604,0.09333333333333334
3605,0.09666666666666666
3606,0.11333333333333333
3607,0.12666666666666668
3608,0.1
3609,0.11333333333333333
3610,0.1
3611,0.11
3612,0.10666666666666667
3613,0.13333333333333333
3614,0.13
3615,0.11
3616,0.12
3617,0.12
3618,0.13333333333333333
3619,0.12666666666666668
3620,0.10666666666666667
3621,0.12333333333333334
3622,0.11333333333333333
3623,0.12
3624,0.11
3625,0.13
3626,0.13
3627,0.11666666666666667
3628,0.14
3629,0.11666666666666667
3630,0.13333333333333333
3631,0.13
3632,0.1
3633,0.12
3634,0.1
3635,0.10666666666666667
3636,0.14
3637,0.14333333333333334
3638,0.13666666666666666
3639,0.12
3640,0.11333333333333333
3641,0.11
3642,0.10666666666666667
3643,0.11333333333333333
3644,0.12
3645,0.11666666666666667
3646,0.12
3647,0.10333333333333333
3648,0.11666666666666667
3649,0.11666666666666667
3650,0.14666666666666667
3651,0.10666666666666667
3652,0.11666666666666667
3653,0.12
3654,0.12666666666666668
3655,0.11
3656,0.1
3657,0.08333333333333333
3658,0.12
3659,0.10666666666666667
3660,0.11333333333333333
3661,0.13
3662,0.11333333333333333
3663,0.10666666666666667
3664,0.10666666666666667
3665,0.12
3666,0.13
3667,0.11666666666666667
3668,0.11666666666666667
3669,0.10333333333333333
3670,0.10666666666666667
3671,0.11
3672,0.12
3673,0.10333333333333333
3674,0.12333333333333334
3675,0.12
3676,0.11333333333333333
3677,0.11
3678,0.13
3679,0.12333333333333334
3680,0.11333333333333333
3681,0.13
3682,0.10666666666666667
3683,0.1
3684,0.12333333333333334
3685,0.14
3686,0.12
3687,0.11666666666666667
3688,0.10333333333333333
3689,0.13333333333333333
3690,0.13
3691,0.10666666666666667
3692,0.12333333333333334
3693,0.12666666666666668
3694,0.12
3695,0.12666666666666668
3696,0.11666666666666667
3697,0.1
3698,0.12
3699,0.11
3700,0.12333333333333334
3701,0.12
3702,0.12666666666666668
3703,0.12
3704,0.11666666666666667
3705,0.11666666666666667
3706,0.11666666666666667
3707,0.13333333333333333
3708,0.12
3709,0.1
3710,0.13333333333333333
3711,0.11666666666666667
3712,0.09666666666666666
3713,0.12333333333333334
3714,0.12
3715,0.14
3716,0.11666666666666667
3717,0.12
3718,0.11333333333333333
3719,0.11333333333333333
3720,0.12666666666666668
3721,0.1
3722,0.11666666666666667
3723,0.12666666666666668
3724,0.12
3725,0.13666666666666666
3726,0.13333333333333333
3727,0.13
3728,0.11333333333333333
3729,0.10666666666666667
3730,0.12333333333333334
3731,0.13
3732,0.12
3733,0.13333333333333333
3734,0.11333333333333333
3735,0.12333333333333334
3736,0.11666666666666667
3737,0.12
3738,0.12666666666666668
3739,0.13333333333333333
3740,0.14333333333333334
3741,0.10666666666666667
3742,0.13333333333333333
3743,0.11333333333333333
3744,0.12333333333333334
3745,0.13
3746,0.11666666666666667
3747,0.09
3748,0.09333333333333334
3749,0.09333333333333334
3750,0.09333333333333334
3751,0.09
3752,0.07333333333333333
3753,0.12
3754,0.13
3755,0.11333333333333333
3756,0.09666666666666666
3757,0.09333333333333334
3758,0.12333333333333334
3759,0.14666666666666667
3760,0.10666666666666667
3761,0.13333333333333333
3762,0.12333333333333334
3763,0.12666666666666668
3764,0.11666666666666667
3765,0.12666666666666668
3766,0.12333333333333334
3767,0.12
3768,0.12333333333333334
3769,0.11666666666666667
3770,0.11333333333333333
3771,0.11
3772,0.12333333333333334
3773,0.11666666666666667
3774,0.10666666666666667
3775,0.10333333333333333
3776,0.1
3777,0.13
3778,0.11333333333333333
3779,0.12666666666666668
3780,0.12666666666666668
3781,0.11
3782,0.11666666666666667
3783,0.11333333333333333
3784,0.12666666666666668
3785,0.10666666666666667
3786,0.12
3787,0.11
3788,0.10666666666666667
3789,0.10666666666666667
3790,0.13666666666666666
3791,0.10333333333333333
3792,0.12666666666666668
3793,0.11
3794,0.12
3795,0.12
3796,0.13333333333333333
3797,0.12666666666666668
3798,0.13
3799,0.13333333333333333
3800,0.11666666666666667
3801,0.12333333333333334
3802,0.14333333333333334
3803,0.12666666666666668
3804,0.10333333333333333
3805,0.12333333333333334
3806,0.13333333333333333
3807,0.11666666666666667
3808,0.12333333333333334
3809,0.13333333333333333
3810,0.12666666666666668
3811,0.11
3812,0.11666666666666667
3813,0.11
3814,0.1
3815,0.11666666666666667
3816,0.09
3817,0.10666666666666667
3818,0.13666666666666666
3819,0.13666666666666666
3820,0.13
3821,0.12333333333333334
3822,0.12
3823,0.11333333333333333
3824,0.11666666666666667
3825,0.12333333333333334
3826,0.11333333333333333
3827,0.13333333333333333
3828,0.08
3829,0.13333333333333333
3830,0.11
3831,0.11666666666666667
3832,0.12666666666666668
3833,0.11333333333333333
3834,0.12333333333333334
3835,0.12666666666666668
3836,0.12
3837,0.12333333333333334
3838,0.09666666666666666
3839,0.1
3840,0.12
3841,0.13
3842,0.10666666666666667
3843,0.11666666666666667
3844,0.12333333333333334
3845,0.12666666666666668
3846,0.12
3847,0.1
3848,0.11
3849,0.10333333333333333
3850,0.1
3851,0.13
3852,0.11666666666666667
3853,0.11333333333333333
3854,0.10666666666666667
3855,0.12666666666666668
3856,0.13
3857,0.12333333333333334
3858,0.13
3859,0.13
3860,0.13
3861,0.12666666666666668
3862,0.12333333333333334
3863,0.1
3864,0.11333333333333333
3865,0.11
3866,0.12333333333333334
3867,0.11666666666666667
3868,0.12
3869,0.11
3870,0.13
3871,0.12666666666666668
3872,0.11666666666666667
3873,0.11
3874,0.12333333333333334
3875,0.10666666666666667
3876,0.11
3877,0.11666666666666667
3878,0.10333333333333333
3879,0.13
3880,0.09666666666666666
3881,0.09333333333333334
3882,0.13333333333333333
3883,0.11666666666666667
3884,0.13333333333333333
3885,0.12
3886,0.13333333333333333
3887,0.10666666666666667
3888,0.09333333333333334
3889,0.1
3890,0.11
3891,0.12
3892,0.10666666666666667
3893,0.12333333333333334
3894,0.11666666666666667
3895,0.12333333333333334
3896,0.12
3897,0.15
3898,0.11666666666666667
3899,0.13333333333333333
3900,0.11333333333333333
3901,0.12333333333333334
3902,0.13333333333333333
3903,0.13333333333333333
3904,0.10666666666666667
3905,0.1
3906,0.11
3907,0.12333333333333334
3908,0.1
3909,0.11
3910,0.09333333333333334
3911,0.11
3912,0.10333333333333333
3913,0.13666666666666666
3914,0.13333333333333333
3915,0.11333333333333333
3916,0.11666666666666667
3917,0.13
3918,0.12333333333333334
3919,0.13333333333333333
3920,0.11
3921,0.12666666666666668
3922,0.11333333333333333
3923,0.11666666666666667
3924,0.11
3925,0.12666666666666668
3926,0.12333333333333334
3927,0.12
3928,0.13333333333333333
3929,0.12333333333333334
3930,0.13
3931,0.12666666666666668
3932,0.1
3933,0.12
3934,0.10666666666666667
3935,0.10666666666666667
3936,0.14333333333333334
3937,0.13
3938,0.13333333333333333
3939,0.11666666666666667
3940,0.11666666666666667
3941,0.11
3942,0.11333333333333333
3943,0.11666666666666667
3944,0.12666666666666668
3945,0.11666666666666667
3946,0.12
3947,0.11666666666666667
3948,0.10333333333333333
3949,0.12
3950,0.15
3951,0.10666666666666667
3952,0.11
3953,0.12333333333333334
3954,0.13
3955,0.11666666666666667
3956,0.11
3957,0.08666666666666667
3958,0.12
3959,0.11
3960,0.11333333333333333
3961,0.13333333333333333
3962,0.12
3963,0.10666666666666667
3964,0.10666666666666667
3965,0.12
3966,0.13
3967,0.11333333333333333
3968,0.12
3969,0.11
3970,0.11333333333333333
3971,0.11333333333333333
3972,0.12
3973,0.10666666666666667
3974,0.13
3975,0.12333333333333334
3976,0.11666666666666667
3977,0.11
3978,0.13
3979,0.12333333333333334
3980,0.11666666666666667
3981,0.13
3982,0.11333333333333333
3983,0.10666666666666667
3984,0.11333333333333333
3985,0.15
3986,0.12666666666666668
3987,0.13333333333333333
3988,0.12666666666666668
3989,0.13333333333333333
3990,0.12666666666666668
3991,0.11
3992,0.12666666666666668
3993,0.11666666666666667
3994,0.11666666666666667
3995,0.12666666666666668
3996,0.10666666666666667
3997,0.10333333333333333
3998,0.11666666666666667
3999,0.10333333333333333
4000,0.12666666666666668
4001,0.13
4002,0.13333333333333333
4003,0.12
4004,0.12
4005,0.12
4006,0.11666666666666667
4007,0.13
4008,0.11666666666666667
4009,0.09666666666666666
4010,0.11333333333333333
4011,0.12333333333333334
4012,0.10333333333333333
4013,0.12
4014,0.11333333333333333
4015,0.14
4016,0.11666666666666667
4017,0.12
4018,0.10666666666666667
4019,0.11333333333333333
4020,0.12333333333333334
4021,0.1
4022,0.11666666666666667
4023,0.12666666666666668
4024,0.12666666666666668
4025,0.14
4026,0.13
4027,0.13
4028,0.11333333333333333
4029,0.10333333333333333
4030,0.13
4031,0.12333333333333334
4032,0.11666666666666667
4033,0.13666666666666666
4034,0.11
4035,0.12
4036,0.12
4037,0.12
4038,0.13666666666666666
4039,0.13
4040,0.13666666666666666
4041,0.11666666666666667
4042,0.13666666666666666
4043,0.13
4044,0.12666666666666668
4045,0.12666666666666668
4046,0.12
4047,0.09333333333333334
4048,0.09
4049,0.1
4050,0.09333333333333334
4051,0.09
4052,0.08
4053,0.11333333333333333
4054,0.13
4055,0.12666666666666668
4056,0.10666666666666667
4057,0.10333333333333333
4058,0.11666666666666667
4059,0.15
4060,0.11
4061,0.13666666666666666
4062,0.12666666666666668
4063,0.13
4064,0.12666666666666668
4065,0.13333333333333333
4066,0.12333333333333334
4067,0.12333333333333334
4068,0.12333333333333334
4069,0.12333333333333334
4070,0.12
4071,0.11
4072,0.12333333333333334
4073,0.12333333333333334
4074,0.10666666666666667
4075,0.11666666666666667
4076,0.11
4077,0.12333333333333334
4078,0.11666666666666667
4079,0.13333333333333333
4080,0.12666666666666668
4081,0.10666666666666667
4082,0.12333333333333334
4083,0.11
4084,0.12666666666666668
4085,0.09666666666666666
4086,0.12666666666666668
4087,0.11
4088,0.09666666666666666
4089,0.10666666666666667
4090,0.13666666666666666
4091,0.1
4092,0.13
4093,0.10333333333333333
4094,0.11333333333333333
4095,0.11333333333333333
4096,0.13333333333333333
4097,0.12666666666666668
4098,0.13
4099,0.14
4100,0.11333333333333333
4101,0.12333333333333334
4102,0.14333333333333334
4103,0.12333333333333334
4104,0.11
4105,0.13
4106,0.13
4107,0.12666666666666668
4108,0.13
4109,0.13
4110,0.13
4111,0.11666666666666667
4112,0.12
4113,0.11666666666666667
4114,0.10333333333333333
4115,0.12333333333333334
4116,0.1
4117,0.11666666666666667
4118,0.13
4119,0.13666666666666666
4120,0.13333333333333333
4121,0.12666666666666668
4122,0.12666666666666668
4123,0.11
4124,0.11666666666666667
4125,0.12
4126,0.12333333333333334
4127,0.13
4128,0.07666666666666666
4129,0.11666666666666667
4130,0.11333333333333333
4131,0.11333333333333333
4132,0.12
4133,0.11333333333333333
4134,0.12666666666666668
4135,0.13
4136,0.12666666666666668
4137,0.11333333333333333
4138,0.09666666666666666
4139,0.09333333333333334
4140,0.12666666666666668
4141,0.12666666666666668
4142,0.10666666666666667
4143,0.11666666666666667
4144,0.13333333333333333
4145,0.12333333333333334
